,"TIIE de Fondeo a Un Día Hábil Bancario, Mediana ponderada por volumen","TIIE a 28 días, Tasa de interés en por ciento anual","Tasas de interés interbancarias Por ciento anual, TIIE a 91 días", Tarjetas vigentes al cierre del trimestre (todas las marcas), (todas las marcas) B, (todas las marcas) C, (todas las marcas) D, (todas las marcas) E, (todas las marcas) F, (todas las marcas) G, (todas las marcas) H, (todas las marcas) I, (todas las marcas) J, (todas las marcas) K, (todas las marcas) L, (todas las marcas) M, (todas las marcas) N, (todas las marcas) O, (todas las marcas) P, (todas las marcas) Q, (todas las marcas) R, (todas las marcas) S, (todas las marcas) T, (todas las marcas) U, (todas las marcas) V, (todas las marcas) W, (todas las marcas) X, (todas las marcas) Y, Tarjetas vigentes al cierre del trimestre (mastercard), (mastercard) B, (mastercard) C, (mastercard) D, (mastercard) E, (mastercard) F, (mastercard) G, (mastercard) H, (mastercard) I, (mastercard) J, (mastercard) K, (mastercard) M, (mastercard) N, (mastercard) O, (mastercard) T, (mastercard) U, (mastercard) V, (mastercard) W, (mastercard) X, (mastercard) Y, Tarjetas vigentes al cierre del trimestre (visa), (visa) B, (visa) C, (visa) D, (visa) E, (visa) F, (visa) G, (visa) H, (visa) I, (visa) J, (visa) K, (visa) L, (visa) M, (visa) N, (visa) O, (visa) Q, (visa) R, (visa) S, (visa) T, (visa) U, Tarjetas vigentes al cierre del trimestre (otras marcas), (otras marcas) C, (otras marcas) E, (otras marcas) Q, (otras marcas) P, Tarjetas utilizadas durante el trimestre, Cuentas con tarjetas,TIIE a 28 días,TIIE a 91 días,TIIE a 182 días,Fondeo promedio ponderado bancario,Fondeo promedio ponderado gubernamental,Todos los clientes con y sin promociones,Clientes no totaleros con y sin promociones,Clientes no totaleros sin promociones,CCP,CCPO,CCP-Udis,CCP-Dólares,CPP,Banca de Desarrollo,Total corto plazo,Certificados bursátiles a corto plazo,Cetes 28 días - Plazo,Cetes 28 días - Precio Limpio,Cetes 28 días - Precio Sucio,Cetes 28 días - Tasa Rendimiento,Cetes 91 días - Plazo,Cetes 91 días - Precio Limpio,Cetes 91 días - Precio Sucio,Cetes 91 días - Tasa Rendimiento,Cetes 182 días - Plazo,Cetes 182 días - Precio Limpio,Cetes 182 días - Precio Sucio,Cetes 182 días - Tasa Rendimiento,Cetes 364 días - Plazo,Cetes 364 días - Precio Limpio,Cetes 364 días - Precio Sucio,Cetes 364 días - Tasa Rendimiento,Bonos 3 a 5 años - Plazo,Bonos 3 a 5 años - Precio Limpio,Bonos 3 a 5 años - Precio Sucio,Bonos 3 a 5 años - Cupón Vigente,Bonos 7 a 10 años - Plazo,Bonos 7 a 10 años - Precio Limpio,Bonos 7 a 10 años - Precio Sucio,Bonos 7 a 10 años - Cupón Vigente,Bonos 10 a 20 años - Plazo,Bonos 10 a 20 años - Precio Limpio,Bonos 10 a 20 años - Precio Sucio,Bonos 10 a 20 años - Cupón Vigente,Bonos 20 a 30 años - Plazo,Bonos 20 a 30 años - Precio Limpio,Bonos 20 a 30 años - Precio Sucio,Bonos 20 a 30 años - Cupón Vigente,Udibonos 30 años - Plazo,Udibonos 30 años - Precio Limpio,Udibonos 30 años - Precio Sucio,"Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","Índice de precios al consumidor, por objeto del gasto, Nacional, Índice general","SSC e INPC, Subyacente","SSC e INPC, Subyacente, Mercancías","SSC e INPC, Subyacente, Mercancías, Alimentos, Bebidas y Tabaco","SSC e INPC, Subyacente, Mercancías, Mercancías no Alimenticias","SSC e INPC, Subyacente, Servicios","SSC e INPC, Subyacente, Servicios, Vivienda","SSC e INPC, Subyacente, Servicios, Educación (colegiaturas)","SSC e INPC, Subyacente, Servicios, Otros Servicios","SSC e INPC, No Subyacente","SSC e INPC, No Subyacente, Agropecuarios","SSC e INPC, No Subyacente, Agropecuarios, Frutas y Verduras","SSC e INPC, No Subyacente, Agropecuarios, Pecuarios","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Energéticos","SSC e INPC, No Subyacente, Energéticos y Tarifas Autorizadas por el Gobierno, Tarifas Autorizadas por el Gobierno",TIIE de Fondeo a Un Día Hábil Bancario,Tasa de fondeo bancario,Tasa de fondeo gubernamental,TIIE a 28 días,TIIE a 91 días,Tasa objetivo,"INPC, Variación mensual","INPC, Variación acumulada","INPC, variación anual","Inflación, Subyacente, Mensual","Inflación, Subyacente, Acumulada en el año","Inflación, Subyacente, Anual","Inflación, No subyacente, Mensual","Inflación, No subyacente, Acumulada en el año","Inflación, No subyacente, Anual"
2023-05,11.37,11.5499,11.6424,34284527.666666664,19370.0,5753108.0,11932506.0,4664600.666666667,1937010.3333333333,173923.0,0.0,1352752.0,10703.666666666666,650626.6666666666,519902.0,866218.3333333334,49354.666666666664,2775683.3333333335,0.0,521.3333333333334,0.0,0.0,0.0,3577865.6666666665,0.0,0.0,0.0,382.0,13160946.0,0.0,4774256.666666667,1286713.0,3871206.3333333335,703607.0,1.0,0.0,887256.0,10703.666666666666,151396.66666666666,834498.0,43520.333333333336,556691.0,0.0,40714.333333333336,0.0,0.0,0.0,382.0,20942973.333333332,19370.0,978851.3333333334,10645793.0,612786.0,1233403.3333333333,173922.0,0.0,465496.0,0.0,499230.0,519902.0,31720.333333333332,5834.333333333333,2218992.3333333335,521.3333333333334,0.0,0.0,0.0,3537151.3333333335,180608.33333333334,0.0,180608.33333333334,0.0,0.0,19256407.333333332,17187544.0,11.54,11.59,11.84,11.29,11.29,22.779,36.861,53.9281,9.51,9.53,4.44,5.1,8.23,10.59,11.77,11.77,23.0,9.928282,9.928282,11.306514,86.0,9.730587,9.730587,11.590003,170.0,9.481483,9.481483,11.580847,338.0,9.018719,9.018719,11.58869,1402.0,88.293458,89.118458,5.5,3677.0,91.461236,94.482069,7.5,7135.0,87.493515,90.615043,7.75,11048.0,88.496307,89.696307,8.0,10047.0,707.476098,720.0138,128.09,128.5136119674,128.09,128.5136119674,136.1307273497,145.0063220181,126.827506304,120.2894669661,114.0220846553,119.7487066228,126.0479703746,126.7799375619,142.2324949604,136.9497876883,146.523605506,115.683920269,112.747497446,122.5471643022,11.37,11.35,11.37,11.5499,11.6424,11.25,-0.22,1.27,5.84,0.32,2.59,7.39,-1.88,-2.66,1.24
2023-06,11.28,11.4966,11.51,33003366.333333332,19358.0,5801013.0,10484559.0,4678159.333333333,1965242.6666666667,176888.0,0.0,1353271.0,11074.333333333334,648452.3333333334,522522.0,885895.6666666666,49539.333333333336,2815755.6666666665,0.0,513.6666666666666,0.0,0.0,0.0,3590740.3333333335,0.0,0.0,0.0,382.0,13232411.0,0.0,4813008.333333333,1270365.0,3883372.6666666665,719604.0,1.0,0.0,885969.0,11074.333333333334,147777.33333333334,854208.0,43709.666666666664,562460.0,0.0,40479.666666666664,0.0,0.0,0.0,382.0,19580525.666666668,19358.0,988004.6666666666,9214194.0,604357.0,1245638.6666666667,176887.0,0.0,467302.0,0.0,500675.0,522522.0,31687.666666666668,5829.666666666667,2253295.6666666665,513.6666666666666,0.0,0.0,0.0,3550260.6666666665,190429.66666666666,0.0,190429.66666666666,0.0,0.0,19267407.666666668,17198752.0,11.5,11.51,11.65,11.26,11.25,22.85775,36.930949999999996,53.9286,9.57,9.57,4.46,5.11,8.3,10.59,11.83,11.83,28.0,9.913765,9.913765,11.183801,91.0,9.720527,9.720527,11.373946,182.0,9.452362,9.452362,11.459993,364.0,8.963608,8.963608,11.435162,1372.0,88.051973,89.335306,5.5,3647.0,91.399487,95.04532,7.5,7105.0,87.806677,91.574038,7.75,11018.0,89.148601,91.015268,8.0,10017.0,716.697185,731.826472,128.109,128.8751462978,128.109,128.8751462978,136.5162814877,145.6348469537,126.9583833052,120.6250672822,114.362819967,119.8247878394,126.4333233543,125.7415843734,141.2531606509,138.9486866864,143.1250706436,114.6031873963,111.1346869513,122.7100461216,11.28,11.3,11.28,11.4966,11.51,11.25,0.1,1.37,5.06,0.3,2.89,6.89,-0.52,-3.17,-0.36
2023-07,11.27,11.498,11.5076,31722205.0,19346.0,5848918.0,9036612.0,4691718.0,1993475.0,179853.0,0.0,1353790.0,11445.0,646278.0,525142.0,905573.0,49724.0,2855828.0,0.0,506.0,0.0,0.0,0.0,3603615.0,0.0,0.0,0.0,382.0,13303876.0,0.0,4851760.0,1254017.0,3895539.0,735601.0,1.0,0.0,884682.0,11445.0,144158.0,873918.0,43899.0,568229.0,0.0,40245.0,0.0,0.0,0.0,382.0,18218078.0,19346.0,997158.0,7782595.0,595928.0,1257874.0,179852.0,0.0,469108.0,0.0,502120.0,525142.0,31655.0,5825.0,2287599.0,506.0,0.0,0.0,0.0,3563370.0,200251.0,0.0,200251.0,0.0,0.0,19278408.0,17209960.0,11.5,11.5,11.52,11.25,11.24,22.9365,37.0009,53.9291,9.61,9.61,4.46,5.26,8.32,10.61,11.76,11.76,24.0,9.92548,9.92548,11.261924,87.0,9.733489,9.733489,11.329998,178.0,9.470312,9.470312,11.311973,360.0,8.989168,8.989168,11.245001,1340.0,88.642327,90.414549,5.5,3615.0,92.157461,92.678294,7.5,7073.0,89.573928,90.112122,7.75,10986.0,90.761267,93.339045,8.0,9985.0,727.834533,729.992073,128.695,129.4560415761,128.695,129.4560415761,137.028615987,146.2571230817,127.3554791853,121.2799871432,114.6737354113,119.9677274278,127.5053739508,126.3415615454,143.5139734426,145.9475976245,141.5371555247,114.0105683991,110.2049205103,122.9054352969,11.27,11.28,11.27,11.498,11.5076,11.25,0.48,1.86,4.79,0.39,3.3,6.64,0.77,-2.42,-0.67
2023-08,11.27,11.508,11.508,33744497.0,19436.333333333332,5901005.0,10931893.0,4669675.0,2024253.6666666667,182448.66666666666,0.0,1347730.0,10332.0,646746.6666666666,524718.0,929595.3333333334,49870.666666666664,2890776.3333333335,0.0,509.3333333333333,0.0,0.0,0.0,3605951.6666666665,0.0,0.0,0.0,9555.333333333334,13818000.0,0.0,4894451.666666667,1700923.3333333333,3876465.3333333335,750132.6666666666,1.0,0.0,878352.3333333334,10332.0,143262.66666666666,898007.3333333334,44053.333333333336,572792.6666666666,0.0,39670.333333333336,0.0,0.0,0.0,9555.333333333334,19722262.333333332,19436.333333333332,1006553.3333333334,9230969.666666666,588975.0,1274121.0,182447.66666666666,0.0,469377.6666666667,0.0,503484.0,524718.0,31588.0,5817.333333333333,2317983.6666666665,509.3333333333333,0.0,0.0,0.0,3566281.3333333335,204234.66666666666,0.0,204234.66666666666,0.0,0.0,19727125.333333332,17655640.0,11.5,11.5,11.46,11.25,11.24,23.3313,37.402550000000005,54.165800000000004,9.62,9.62,4.46,5.31,8.35,10.57,11.71,11.71,23.0,9.928638,9.928638,11.249987,86.0,9.736238,9.736238,11.340314,177.0,9.471453,9.471453,11.35001,359.0,8.99301,8.99301,11.228665,1311.0,88.34838,90.563658,5.5,3586.0,91.106534,92.231534,7.5,7044.0,88.865839,90.028339,7.75,10957.0,90.205442,93.427664,8.0,9956.0,727.105726,731.780159,129.38,129.8140605898,129.38,129.8140605898,137.337702938,146.5472287756,127.6844619108,121.690837755,114.944438645,121.73972268,127.7572538861,128.0387966588,145.93651066,152.3430159259,140.7325459332,115.1869858586,111.8248610468,123.0452148826,11.27,11.28,11.27,11.508,11.508,11.25,0.55,2.42,4.64,0.27,3.58,6.08,1.44,-1.01,0.37
2023-09,11.31,11.507,11.5047,35766789.0,19526.666666666668,5953092.0,12827174.0,4647632.0,2055032.3333333333,185044.33333333334,0.0,1341670.0,9219.0,647215.3333333334,524294.0,953617.6666666666,50017.333333333336,2925724.6666666665,0.0,512.6666666666666,0.0,0.0,0.0,3608288.3333333335,0.0,0.0,0.0,18728.666666666668,14332124.0,0.0,4937143.333333333,2147829.6666666665,3857391.6666666665,764664.3333333334,1.0,0.0,872022.6666666666,9219.0,142367.33333333334,922096.6666666666,44207.666666666664,577356.3333333334,0.0,39095.666666666664,0.0,0.0,0.0,18728.666666666668,21226446.666666668,19526.666666666668,1015948.6666666666,10679344.333333334,582022.0,1290368.0,185043.33333333334,0.0,469647.3333333333,0.0,504848.0,524294.0,31521.0,5809.666666666667,2348368.3333333335,512.6666666666666,0.0,0.0,0.0,3569192.6666666665,208218.33333333334,0.0,208218.33333333334,0.0,0.0,20175842.666666668,18101320.0,11.5,11.51,11.49,11.25,11.25,23.7261,37.8042,54.4025,9.64,9.64,4.46,5.32,8.45,10.58,11.68,11.68,27.0,9.916331,9.916331,11.249994,90.0,9.723043,9.723043,11.39384,174.0,9.472134,9.472134,11.529995,356.0,8.9789,8.9789,11.499995,2008.0,95.859193,100.014749,8.5,3555.0,88.395196,90.166029,7.5,7013.0,84.888638,86.718499,7.75,10926.0,85.758563,89.669674,8.0,9925.0,703.304045,710.70008,130.033,130.2601465756,130.033,130.2601465756,137.7499473916,146.8977495947,128.1614038452,122.173462201,115.1769728798,125.8455425928,127.7059611191,129.3329090775,148.4329665875,156.1887202838,142.1330156797,115.6177315205,112.3587823463,123.2348101307,11.31,11.3,11.3,11.507,11.5047,11.25,0.44,2.88,4.45,0.36,3.95,5.76,0.7,-0.32,0.6
2023-10,11.27,11.5028,11.5083,37789081.0,19617.0,6005179.0,14722455.0,4625589.0,2085811.0,187640.0,0.0,1335610.0,8106.0,647684.0,523870.0,977640.0,50164.0,2960673.0,0.0,516.0,0.0,0.0,0.0,3610625.0,0.0,0.0,0.0,27902.0,14846248.0,0.0,4979835.0,2594736.0,3838318.0,779196.0,1.0,0.0,865693.0,8106.0,141472.0,946186.0,44362.0,581920.0,0.0,38521.0,0.0,0.0,0.0,27902.0,22730631.0,19617.0,1025344.0,12127719.0,575069.0,1306615.0,187639.0,0.0,469917.0,0.0,506212.0,523870.0,31454.0,5802.0,2378753.0,516.0,0.0,0.0,0.0,3572104.0,212202.0,0.0,212202.0,0.0,0.0,20624560.0,18547000.0,11.5,11.51,11.53,11.25,11.25,23.3363,37.836600000000004,54.3194,9.69,9.68,4.42,5.33,8.53,10.57,11.78,11.78,24.0,9.925702,9.925702,11.228123,87.0,9.731658,9.731658,11.409985,171.0,9.47609,9.47609,11.639489,353.0,8.974735,8.974735,11.650439,1977.0,93.088958,93.679236,8.5,3524.0,85.013899,87.430566,7.5,6982.0,80.745049,83.242271,7.75,10895.0,81.667696,82.223252,8.0,9894.0,678.771538,688.920592,130.522,130.7212873247,130.522,130.7212873247,138.1990536862,147.5385030578,128.4096294058,122.6475964647,115.5469757958,125.864071815,128.3693536475,129.9044227052,145.0564835389,151.1489592246,140.1076031037,119.0241829689,117.1356097923,123.438308375,11.27,11.27,11.27,11.5028,11.5083,11.25,0.38,3.27,4.26,0.39,4.35,5.5,0.34,0.02,0.56
2023-11,11.28,11.5035,11.5105,38108521.333333336,19577.0,6059572.333333333,14952598.0,4616209.0,2101315.6666666665,190053.0,0.0,1330692.6666666667,8881.333333333334,632303.0,524641.3333333334,1001103.0,61019.0,2987145.6666666665,0.0,524.0,0.0,0.0,0.0,3594984.3333333335,0.0,0.0,0.0,27902.0,14530928.0,0.0,5025870.333333333,2222546.0,3829768.3333333335,787294.6666666666,1.0,0.0,860094.0,8881.333333333334,139059.0,969526.6666666666,37335.333333333336,586794.0,0.0,35855.333333333336,0.0,0.0,0.0,27902.0,23357651.666666668,19577.0,1033702.0,12730052.0,566499.0,1314021.0,190052.0,0.0,470598.6666666667,0.0,493244.0,524641.3333333334,31576.333333333332,23683.666666666668,2400351.6666666665,524.0,0.0,0.0,0.0,3559129.0,219941.66666666666,0.0,219941.66666666666,0.0,0.0,20840315.333333332,18782154.333333332,11.51,11.51,11.51,11.26,11.26,22.9465,37.869,54.2363,9.71,9.72,4.42,5.34,8.52,10.59,11.72,11.72,29.0,9.911822,9.911822,11.043615,92.0,9.717397,9.717397,11.37998,183.0,9.440449,9.440449,11.659997,351.0,8.967424,8.967424,11.809995,1947.0,93.278007,94.576618,8.5,3494.0,84.246896,87.288563,7.5,6952.0,80.545705,83.688761,7.75,10865.0,81.031876,82.254098,8.0,9864.0,676.260593,689.081912,131.514,131.2103593123,131.514,131.2103593123,138.5687215729,148.206371951,128.4667289541,123.2655882059,115.8879717362,125.864071815,129.3663326322,132.4507211658,146.27648927,150.9977596164,142.4414304776,122.5228523983,122.0784785195,123.5614788345,11.28,11.3,11.28,11.5035,11.5105,11.25,0.64,3.93,4.32,0.26,4.63,5.3,1.81,1.83,1.43
2023-12,11.27,11.5033,11.5037,38427961.666666664,19537.0,6113965.666666667,15182741.0,4606829.0,2116820.3333333335,192466.0,0.0,1325775.3333333333,9656.666666666666,616922.0,525412.6666666666,1024566.0,71874.0,3013618.3333333335,0.0,532.0,0.0,0.0,0.0,3579343.6666666665,0.0,0.0,0.0,27902.0,14215608.0,0.0,5071905.666666667,1850356.0,3821218.6666666665,795393.3333333334,1.0,0.0,854495.0,9656.666666666666,136646.0,992867.3333333334,30308.666666666664,591668.0,0.0,33189.666666666664,0.0,0.0,0.0,27902.0,23984672.333333332,19537.0,1042060.0,13332385.0,557929.0,1321427.0,192465.0,0.0,471280.3333333333,0.0,480276.0,525412.6666666666,31698.666666666668,41565.333333333336,2421950.3333333335,532.0,0.0,0.0,0.0,3546154.0,227681.33333333334,0.0,227681.33333333334,0.0,0.0,21056070.666666668,19017308.666666668,11.5,11.5,11.45,11.29,11.28,22.7947,37.6309,54.0126,9.83,9.76,4.42,5.36,8.67,10.68,11.56,11.56,27.0,9.919701,9.919701,10.793202,90.0,9.727626,9.727626,11.200019,181.0,9.458804,9.458804,11.38,349.0,9.012685,9.012685,11.300005,1917.0,96.918186,98.92513,8.5,3464.0,88.889095,92.555762,7.5,6922.0,85.913441,89.70233,7.75,10835.0,86.638635,88.527524,8.0,9834.0,730.713228,746.249511,132.058,131.7642689734,132.058,131.7642689734,138.8513678943,148.8449951777,128.3762473937,124.112378955,116.1011914971,125.864071815,130.9612282839,132.9655277875,147.9641271126,154.8489229641,142.371649892,122.1954841506,121.5375309099,123.7333054815,11.27,11.27,11.27,11.5033,11.5037,11.25,0.71,4.66,4.66,0.44,5.09,5.09,1.53,3.39,3.39
2024-01,11.3,11.5025,11.475,38747402.0,19497.0,6168359.0,15412884.0,4597449.0,2132325.0,194879.0,0.0,1320858.0,10432.0,601541.0,526184.0,1048029.0,82729.0,3040091.0,0.0,540.0,0.0,0.0,0.0,3563703.0,0.0,0.0,0.0,27902.0,13900288.0,0.0,5117941.0,1478166.0,3812669.0,803492.0,1.0,0.0,848896.0,10432.0,134233.0,1016208.0,23282.0,596542.0,0.0,30524.0,0.0,0.0,0.0,27902.0,24611693.0,19497.0,1050418.0,13934718.0,549359.0,1328833.0,194878.0,0.0,471962.0,0.0,467308.0,526184.0,31821.0,59447.0,2443549.0,540.0,0.0,0.0,0.0,3533179.0,235421.0,0.0,235421.0,0.0,0.0,21271826.0,19252463.0,11.5,11.66,11.83,11.28,11.26,22.6429,37.3928,53.7889,9.8,9.82,4.42,5.44,8.65,10.67,11.7,11.7,23.0,9.9283,9.9283,11.303656,85.0,9.739527,9.739527,11.326831,177.0,9.469689,9.469689,11.390011,344.0,9.03572,9.03572,11.168233,1885.0,97.160342,99.922842,8.5,3432.0,90.23173,90.773397,7.5,6890.0,87.369861,87.929583,7.75,10803.0,88.26881,90.86881,8.0,9802.0,759.202181,761.50947,133.34,132.0782161106,133.34,132.0782161106,139.3637566687,149.597029113,128.6374448971,124.2120700757,116.5552413762,126.1926682413,130.6937758687,137.2406488392,157.3671087422,175.5252829437,142.6173357961,122.7884425556,122.0641061943,124.4814198649,11.3,11.33,11.31,11.5025,11.475,11.25,0.89,0.89,4.88,0.4,0.4,4.76,2.37,2.37,5.24
2024-02,11.25,11.5012,11.66,39142939.0,19583.0,6305239.666666667,15678237.666666666,4600168.333333333,2146244.3333333335,197603.66666666666,0.0,1316934.3333333333,10033.333333333334,617155.0,527448.0,1075129.6666666667,83554.33333333333,3084208.0,0.0,551.3333333333334,0.0,0.0,0.0,3452946.3333333335,0.0,0.0,0.0,27902.0,14053397.666666666,0.0,5234929.333333333,1481865.3333333333,3815654.0,809055.3333333334,1.0,0.0,844454.3333333334,10033.333333333334,135984.33333333334,1043274.3333333334,23139.0,606755.6666666666,0.0,20349.666666666664,0.0,0.0,0.0,27902.0,24846344.666666668,19583.0,1070310.3333333333,14196372.333333334,541317.6666666666,1337189.0,197602.66666666666,0.0,472480.0,0.0,481170.6666666667,527448.0,31855.333333333332,60415.333333333336,2477452.3333333335,551.3333333333334,0.0,0.0,0.0,3432596.6666666665,243196.66666666666,0.0,243196.66666666666,0.0,0.0,21485278.666666668,19361490.333333332,11.5,11.65,11.81,11.26,11.25,23.534950000000002,37.561,53.743700000000004,9.86,9.86,4.46,5.49,8.74,10.64,11.57,11.57,28.0,9.913906,9.913906,11.165356,91.0,9.722576,9.722576,11.288176,175.0,9.47886,9.47886,11.310004,343.0,9.042478,9.042478,11.113982,1855.0,97.518156,100.988989,8.5,3402.0,90.1823,91.348967,7.5,6860.0,87.060677,88.266233,7.75,10773.0,87.917434,91.184101,8.0,9772.0,755.671654,760.688599,133.639,132.8224885592,133.639,132.8224885592,139.9192734523,150.2852045559,129.053911524,125.1601406659,117.1091485645,127.2801163171,131.9676755815,136.1628382832,151.3070017942,164.5016289213,140.5890875328,125.2882693771,125.3017493863,125.2567628136,11.25,11.28,11.25,11.5012,11.66,11.25,0.09,0.99,4.4,0.49,0.9,4.64,-1.1,1.25,3.67
2024-03,11.24,11.4937,11.6497,39538476.0,19669.0,6442120.333333333,15943591.333333334,4602887.666666667,2160163.6666666665,200328.33333333334,0.0,1313010.6666666667,9634.666666666666,632769.0,528712.0,1102230.3333333333,84379.66666666667,3128325.0,0.0,562.6666666666666,0.0,0.0,0.0,3342189.6666666665,0.0,0.0,0.0,27902.0,14206507.333333334,0.0,5351917.666666667,1485564.6666666667,3818639.0,814618.6666666666,1.0,0.0,840012.6666666666,9634.666666666666,137735.66666666666,1070340.6666666667,22996.0,616969.3333333334,0.0,10175.333333333332,0.0,0.0,0.0,27902.0,25080996.333333332,19669.0,1090202.6666666667,14458026.666666666,533276.3333333334,1345545.0,200327.33333333334,0.0,472998.0,0.0,495033.3333333333,528712.0,31889.666666666668,61383.666666666664,2511355.6666666665,562.6666666666666,0.0,0.0,0.0,3332014.3333333335,250972.33333333334,0.0,250972.33333333334,0.0,0.0,21698731.333333332,19470517.666666668,11.44,11.61,11.77,11.23,11.21,24.427,37.7292,53.6985,9.86,9.85,4.5,5.5,8.79,10.63,11.57,11.57,26.0,9.919457,9.919457,11.242659,90.0,9.726636,9.726636,11.241872,174.0,9.483009,9.483009,11.279506,342.0,9.042908,9.042908,11.140943,1826.0,96.975715,101.131271,8.5,3373.0,89.688079,91.458912,7.5,6831.0,86.519754,88.349615,7.75,10744.0,86.946506,90.857617,8.0,9743.0,739.177853,746.835828,134.085,133.5082629853,134.085,133.5082629853,140.3262801645,150.7813061688,129.3675307409,126.1468985989,117.5848963163,127.3195888042,133.613201658,135.8656495871,149.5917009916,156.5121001613,143.9703034151,126.0093843864,126.1467891414,125.6882309213,11.24,11.27,11.25,11.4937,11.6497,11.25,0.29,1.28,4.42,0.44,1.34,4.55,-0.16,1.09,4.03
2024-04,11.07,11.2485,11.4543,39934013.0,19755.0,6579001.0,16208945.0,4605607.0,2174083.0,203053.0,0.0,1309087.0,9236.0,648383.0,529976.0,1129331.0,85205.0,3172442.0,0.0,574.0,0.0,0.0,0.0,3231433.0,0.0,0.0,0.0,27902.0,14359617.0,0.0,5468906.0,1489264.0,3821624.0,820182.0,1.0,0.0,835571.0,9236.0,139487.0,1097407.0,22853.0,627183.0,0.0,1.0,0.0,0.0,0.0,27902.0,25315648.0,19755.0,1110095.0,14719681.0,525235.0,1353901.0,203052.0,0.0,473516.0,0.0,508896.0,529976.0,31924.0,62352.0,2545259.0,574.0,0.0,0.0,0.0,3231432.0,258748.0,0.0,258748.0,0.0,0.0,21912184.0,19579545.0,11.25,11.41,11.57,11.03,11.01,24.49075,37.9035,53.856300000000005,9.76,9.77,4.5,5.57,8.64,10.53,11.36,11.36,24.0,9.927264,9.927264,10.990339,87.0,9.73807,9.73807,11.130011,171.0,9.495352,9.495352,11.188809,339.0,9.060504,9.060504,11.011472,1795.0,96.470699,97.060977,8.5,3342.0,88.666568,91.083235,7.5,6800.0,84.367676,86.864898,7.75,10713.0,84.676497,85.232053,8.0,9712.0,707.439724,717.90296,134.169,133.7556660531,134.169,133.7556660531,140.7426782413,151.2760950432,129.7017611494,126.2118389642,117.9152439465,127.3195888042,133.4526898859,135.4446615867,151.7219272449,160.8458199807,144.3106454309,123.7564460656,122.8418756935,125.8940536335,11.07,11.09,11.07,11.2485,11.4543,11.0,0.2,1.48,4.65,0.21,1.55,4.37,0.18,1.27,5.54
2024-05,11.02,11.24,11.4029,40515772.666666664,19975.0,6777559.0,16470387.666666666,4629554.333333333,2187718.0,205343.66666666666,0.0,1306850.6666666667,9779.0,648914.0,530914.0,1159114.0,85678.33333333333,3211152.3333333335,0.0,574.0,0.0,0.0,0.0,3237804.6666666665,0.0,0.0,0.0,34454.0,14449045.333333334,0.0,5639270.333333333,1340918.6666666667,3841419.3333333335,829752.3333333334,1.0,0.0,831748.6666666666,9779.0,139381.66666666666,1127563.0,21348.666666666668,633407.6666666666,0.0,1.0,0.0,0.0,0.0,34454.0,25802944.0,19975.0,1138288.6666666667,15129469.0,524351.6666666666,1357965.6666666667,205342.66666666666,0.0,475102.0,0.0,509532.3333333333,530914.0,31551.0,64329.666666666664,2577744.6666666665,574.0,0.0,0.0,0.0,3237803.6666666665,263783.3333333333,0.0,263783.3333333333,0.0,0.0,22048725.333333332,19570119.333333332,11.24,11.4,11.56,11.03,11.01,24.5545,38.0778,54.0141,9.73,9.74,4.5,5.56,8.63,10.49,11.39,11.39,28.0,9.915553,9.915553,10.94994,91.0,9.726461,9.726461,11.125653,182.0,9.462762,9.462762,11.230004,363.0,8.972258,8.972258,11.359997,1764.0,94.718861,96.041083,8.5,3311.0,86.685499,89.747999,7.5,6769.0,82.30968,85.474263,7.75,10682.0,82.604035,83.848479,8.0,9681.0,681.967795,695.24924,134.218,134.0517621552,134.218,134.0517621552,140.9695990398,151.6965519199,129.7258212965,126.5826231468,118.3552324623,127.3262116754,133.8374438206,134.7335179604,154.6824126338,164.3275014888,146.8477664255,120.4088159345,118.0017933624,126.0347030434,11.02,11.03,11.03,11.24,11.4029,11.0,-0.19,1.29,4.69,0.17,1.73,4.21,-1.28,-0.02,6.19
